,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
95,2021-11-02,13.95,14.83,13.74,14.45,273593.14,2021-11-02 23:59:59.999000064,3900544.9425,6611,143603.11,2049925.9457,0
96,2021-11-03,14.45,14.47,13.55,13.94,217614.46,2021-11-03 23:59:59.999000064,3031906.6673,5230,117826.18,1643558.9353,0
97,2021-11-04,13.94,14.21,13.62,13.8,203097.58,2021-11-04 23:59:59.999000064,2821602.6712,5263,104719.08,1454428.3811,0
98,2021-11-05,13.81,14.43,13.65,13.91,241029.39,2021-11-05 23:59:59.999000064,3377408.2732,6404,116988.46,1640825.0281,0
99,2021-11-06,13.91,13.98,13.35,13.83,246825.67,2021-11-06 23:59:59.999000064,3375476.443,4911,127920.49,1750853.1078,0
100,2021-11-07,13.81,13.85,13.63,13.79,131127.5,2021-11-07 23:59:59.999000064,1802467.7631,4745,78286.63,1076611.2808,0
101,2021-11-08,13.79,13.99,13.67,13.93,279611.69,2021-11-08 23:59:59.999000064,3862035.2917,8182,149723.84,2068591.3471,0
102,2021-11-09,13.92,13.98,13.61,13.7,202132.91,2021-11-09 23:59:59.999000064,2789372.4613,7409,105080.85,1450478.1138,0
103,2021-11-10,13.69,13.8,12.61,12.84,271648.08,2021-11-10 23:59:59.999000064,3634838.3195,12349,127405.09,1715397.0428,0
104,2021-11-11,12.86,13.23,12.86,13.15,158180.52,2021-11-11 23:59:59.999000064,2072398.9316,7021,96039.89,1258153.6214,0
105,2021-11-12,13.16,13.26,12.52,12.88,98482.73,2021-11-12 23:59:59.999000064,1268159.7471,3533,52953.14,682040.7352,0
106,2021-11-13,12.88,13.25,12.68,13.16,75099.65,2021-11-13 23:59:59.999000064,975294.4183,3340,43458.54,565464.6764,0
107,2021-11-14,13.15,13.18,12.74,12.98,59729.91,2021-11-14 23:59:59.999000064,775350.2249,1829,32918.9,427459.3986,0
108,2021-11-15,12.98,14.7,12.91,13.29,545279.33,2021-11-15 23:59:59.999000064,7571005.3167,11498,316714.93,4413279.1981,0
