,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
181,2021-11-08,53.58,58.3,51.5,54.74,782910.01,2021-11-08 23:59:59.999000064,42914117.9356,79552,404489.76,22209399.5185,0
182,2021-11-09,54.73,57.17,52.27,52.49,382080.58,2021-11-09 23:59:59.999000064,20792786.823,37450,182936.79,9954045.7194,0
183,2021-11-10,52.55,54.69,43.0,48.27,461737.7,2021-11-10 23:59:59.999000064,23187427.7259,49354,215750.5,10821755.3008,0
184,2021-11-11,48.22,49.2,46.54,47.72,319052.59,2021-11-11 23:59:59.999000064,15312252.9324,26502,142987.49,6869039.4055,0
185,2021-11-12,47.75,48.64,44.38,46.39,328605.65,2021-11-12 23:59:59.999000064,15179267.3199,26336,146242.15,6747563.5478,0
186,2021-11-13,46.35,49.08,45.44,48.43,275700.39,2021-11-13 23:59:59.999000064,13058993.6608,22217,129953.82,6166954.2112,0
187,2021-11-14,48.44,49.83,46.82,48.28,267081.26,2021-11-14 23:59:59.999000064,12836727.9891,21041,124636.74,6001077.1722,0
188,2021-11-15,48.39,49.29,46.0,46.9,239275.76,2021-11-15 23:59:59.999000064,11465302.0667,20429,109806.05,5262955.0751,0
189,2021-11-16,46.85,46.85,40.31,42.6,415975.47,2021-11-16 23:59:59.999000064,18001792.1182,41244,225892.69,9770672.7882,0
190,2021-11-17,42.57,43.48,40.6,42.95,190213.0,2021-11-17 23:59:59.999000064,8044188.5455,17949,87330.13,3697730.5558,0
191,2021-11-18,42.96,43.33,38.11,39.89,250716.2,2021-11-18 23:59:59.999000064,10268861.7928,23435,118030.24,4841166.9404,0
192,2021-11-19,39.96,42.71,39.09,41.9,167513.44,2021-11-19 23:59:59.999000064,6906645.6157,15508,86821.18,3580972.7921,0
193,2021-11-20,41.89,44.25,41.1,43.5,215829.81,2021-11-20 23:59:59.999000064,9206220.3867,18073,110035.68,4701784.8154,0
194,2021-11-21,43.48,45.73,42.91,43.28,275043.92,2021-11-21 23:59:59.999000064,12253984.3509,26424,138794.07,6192049.5667,0
